"CompanyID","ShopNumber","streetaddress1","LocationCity","LocationState","LocationPostalCode","Phone","LocationCountry","locationregion","Longitude","Latitude","LocationEmail","StatusFlag","CenterPrimaryContact","CenterWebsite","HoursWeekdayOpen","HoursWeekdayClose","HoursSaturdayOpen","HoursSaturdayClose","HoursSundayOpen","HoursSundayClose","LocationDirections","StarRating","OpenDate","ABSBrakeService","ACSService","Batteries","Belts","BrakeFluidFlush","Clutches","CoolingSystemService","FuelInjection","OilChangeService","SeHablaEspanol","ShuttleService","SmogCheck","StateInspection","TireRotation","Tires","TrailerHitches","TranssmissionFluidService","TuneUps","WheelAlignment","WheelBalancing","WiperBlades","AmericanExpress","ASESymbol","DinersClub","Discover","Mastercard","MeinekeCreditCard","MilitaryDiscount","SeniorDiscount","Visa","streetaddress2","SEM-CAM","MinorEngineRepair","MotorVehicleInspections","OntarioSafetyInspection","EngineDiagnostics","Brakes","Exhaust","RideControl","FrontEndRepair","EmissionsTesting","ComputerDiagnostic","ExhaustSystemsMufflers","ScheduleMaintenance","Electrical","ShocksStruts","SteeringSuspension","MaintenanceInspection","PerformanceExhaust","CVJoints","DrivelineService","TransmissionServices","HeatingSystemRepair","TireSales","TowingService","FleetServices"
"1","226","10716 South Western Avenue","CHICAGO","IL","60643-3136","773/779-4300","US","NC","-87.681659","41.698535","shop.226@meineke.net","Open","KEVIN MORIARTY","http://www.meineke.com/Center/226.aspx","7:00 AM","6:00 PM","7:00 AM","6:00 PM","NotOpen","NotOpen","(1 1/2 Miles south of Evergreen Plaza)","3","11/21/1981","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","0","1","","224/255-3142","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","227","555 Route 13","BRISTOL","PA","19007","215/788-6370","US","NE","-74.859641","40.105918","shop.227@meineke.net","Open","ALADDIN TASKIN","http://www.meineke.com/Center/227.aspx","8:00 AM","6:00 PM","8:00 AM","4:00 PM","NotOpen","NotOpen","(Between Bath and Beaver Dam Roads )","3","01/20/1981","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","267/332-6151","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","228","87 Dolson Avenue","Middletown","NY","10940","845/343-9171","US","NE","-74.4217","41.4330","shop.228@meineke.net","Open","BRUCE LOCKOWITZ","http://www.meineke.com/Center/228.aspx","8:00 AM","6:00 PM","8:00 AM","4:00 PM","NotOpen","NotOpen","(1 Mile north of Interstate 84 past McDonald's)","3","09/27/1982","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","","877/755-6167","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","229","1930 Prater Way","SPARKS","NV","89431-4707","775/359-0880","US","W","-119.769216","39.537344","shop.229@meineke.net","Open","Seung Suck Choi","http://www.meineke.com/Center/229.aspx","7:30 AM","5:30 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(2 Blocks west of Rock Boulevard)","3","04/01/1982","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","1","1","","775/800-6805","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","230","7136 N CLARK ST","CHICAGO","IL","60626-2408","312/761-2610","US","NC","","","shop.230@meineke.net","Closed","","http://www.meineke.com/Center/230.aspx","","","","","","","(Corner of Clark and Touhy)","","10/19/1981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","231","117 Main Street-Route 28","READING","MA","01867","781/942-0104","US","NE","-71.103950","42.507600","shop.231@meineke.net","Open","Kenneth Ramsdell","http://www.meineke.com/Center/231.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(2 Blocks north of Route 128)","3","03/16/1981","1","1","1","1","1","0","1","1","0","0","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","781/670-7705","1","0","0","1","1","1","1","1","0","1","1","0","0","1","1","0","0","1","1","0","1","0","0","0"
"1","232","3265 Babcock Boulevard","PITTSBURGH","PA","15237-2840","412/367-5991","US","NE","-80.018264","40.529721","shop.232@meineke.net","Open","ROBERT HOLLINGER","http://www.meineke.com/Center/232.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(Babcock at Siebert)","3","12/16/1980","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0","0","1","1","","412/536-7807","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","233","3146 West Alameda Avenue","DENVER","CO","80219-2004","303/922-8141","US","W","","","shop.233@meineke.net","Closed","","http://www.meineke.com/Center/233.aspx","7:30 AM","6:00 PM","7:30 AM","5:00 PM","","","(2 Blocks west of Federal and Alameda)","","07/25/1984","1","1","1","1","0","1","1","0","1","1","0","0","0","0","1","0","1","1","1","1","0","1","1","0","1","1","0","1","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","234","822 NEW HOLLAND RD","READING","PA","19607-1645","215/777-2446","US","NE","","","shop.234@meineke.net","Closed","","http://www.meineke.com/Center/234.aspx","","","","","","","(At Lancaster Avenue)","","12/07/1983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","235","1622 West Irving Park Road","CHICAGO","IL","60613-2512","773/929-7070","US","NC","","","shop.235@meineke.net","Closed","","http://www.meineke.com/Center/235.aspx","","","","","","","(1 Block West of Ashland Avenue)","","07/27/1981","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","236","1519 Main Street","PEEKSKILL","NY","10566-3114","914/736-0160","US","NE","-73.908274","41.293139","shop.236@meineke.net","Closed","JOHN CLIFFORD","http://www.meineke.com/Center/236.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(3/4 Mile west of Beach Shopping Center)","2","02/28/1983","1","0","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","","914/228-2683","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","237","1849 15TH STREET PL","MOLINE","IL","61265-3964","309/797-0988","US","NC","","","shop.237@meineke.net","Closed","","http://www.meineke.com/Center/237.aspx","","","","","","","(The corner of 19th Avenue and 16th Street)","","09/24/1981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","238","3557 N PULASKI RD","CHICAGO","IL","60641-3945","312/478-3213","US","NC","","","shop.238@meineke.net","Closed","","http://www.meineke.com/Center/238.aspx","","","","","","","(Corner of Pulaski and Addison)","","07/06/1981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","239","655 McCarter Highway","NEWARK","NJ","07102","973/621-2290","US","NE","-74.169772","40.729785","shop.239@meineke.net","Open","ELIO CASQUEIRA","http://www.meineke.com/Center/239.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(1/2 Mile south of Raymond Boulevard)","3","04/04/1981","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","","862/236-4109","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","240","6510 Carlisle Pike","MECHANICSBURG","PA","17050","717/766-7701","US","NE","-77.023708","40.246797","shop.240@meineke.net","Open","RICHARD WRIGHT","http://www.meineke.com/Center/240.aspx","7:30 AM","6:00 PM","7:30 AM","5:00 PM","NotOpen","NotOpen","(In front of Wal-Mart)","5","04/20/1981","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","717/409-5382","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"1","241","1108 Elmwood Park Boulevard","ELMWOOD","LA","70123","504/733-7557","US","SG","","","shop.241@meineke.net","Closed","","http://www.meineke.com/Center/241.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(Next to the Palace Theatre)","","07/06/1982","1","1","1","1","0","0","1","0","1","0","0","0","0","0","1","0","1","1","1","1","0","1","1","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","242","6241 Delmar Boulevard - U-City","SAINT LOUIS","MO","63130-4815","314/727-7030","US","NC","","","shop.242@meineke.net","Closed","","http://www.meineke.com/Center/242.aspx","","","","","","","(1 Block West of Skinker)","","04/07/1982","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","1","Loop","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","243","1155 Forest Avenue","PORTLAND","ME","04103-3325","207/797-5742","US","NE","-70.292418","43.686725","shop.243@meineke.net","Open","DALE BLACKIE","http://www.meineke.com/Center/243.aspx","7:30 AM","6:00 PM","7:30 AM","Call","NotOpen","NotOpen","(Near Morrill's Corner)","2","08/24/1981","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","0","0","1","1","0","0","0","1","","877/311-1327","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","244","593 METACOM AVE","WARREN","RI","02885-2813","401/245-3857","US","NE","","","shop.244@meineke.net","Closed","","http://www.meineke.com/Center/244.aspx","","","","","","","(Corner of Metacom Avenue and Vernon Street)","","12/02/1981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","245","2097 Forest Avenue","STATEN ISLAND","NY","10303-1735","718/720-0606","US","NE","-74.159193","40.626551","shop.245@meineke.net","Open","STEPHEN PARASCONDOLA","http://www.meineke.com/Center/245.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(1/2 Mile West of Richmond Avenue)","3","08/15/1981","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","646/791-9363","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","246","7344 Governor Ritchie Highway","GLEN BURNIE","MD","21061","410/768-4500","US","SA","-76.621793","39.168487","shop.246@meineke.net","Open","THOMAS CAMPBELL","http://www.meineke.com/Center/246.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(Same block south of the Empire Tower Building)","4","12/30/1981","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","443/422-3622","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","247","20968 VENTURA BLVD","WOODLAND HILLS","CA","91364-3047","818/716-9896","US","W","","","shop.247@meineke.net","Closed","","http://www.meineke.com/Center/247.aspx","","","","","","","(1/2 Block West of DeSoto)","","11/20/1981","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","249","3251 Hamilton Boulevard","SOUTH PLAINFIELD","NJ","07080-1203","732/752-6050","US","NE","-74.437134","40.558270","shop.249@meineke.net","Open","MICHAEL BORRUSO","http://www.meineke.com/Center/249.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(Corner of Stelton Road and Hamilton Boulevard)","5","04/20/1987","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","732/926-4688","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","250","8510 White Bluff Road","SAVANNAH","GA","31406","912/355-5794","US","SA","-81.122149","31.997755","shop.250@meineke.net","Open","ANTHONY FIELDS","http://www.meineke.com/Center/250.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(At Victory Drive and Skidaway Road, across from Rite Aid and Arby's)","2","08/17/1981","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","","912/231-7874","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","251","5520 Baltimore Nat'L PIKE RT40","CATONSVILLE","MD","21228","410/744-6450","US","SA","-76.722556","39.290531","shop.251@meineke.net","Open","Teri Merrick","http://www.meineke.com/Center/251.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","9:00 AM","3:00 PM","(3/4 Mile inside Baltimore Beltway, Exit 15A)","3","07/20/1981","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","443/860-6389","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","252","131 Suffolk Street","HOLYOKE","MA","01040-4412","413/533-8878","US","NE","","","shop.252@meineke.net","Closed","","http://www.meineke.com/Center/252.aspx","","","","","","","(Corner of Walnut Street)","","04/19/1989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","253","1881 Bruckner Boulevard","BRONX","NY","10472-6509","718/409-9338","US","NE","","","shop.253@meineke.net","Closed","","http://www.meineke.com/Center/253.aspx","","","","","","","(Corner of Underhill Avenue and Bruckner Boulevard)","","09/30/1983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","254","2219 S WESTERN AVE","CHICAGO","IL","60608","773/254-5888","US","NC","","","shop.254@meineke.net","Closed","","http://www.meineke.com/Center/254.aspx","","","","","","","(1/4 Block South of Cermak)","","02/27/1982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","256","39 Finderne Ave","BRIDGEWATER","NJ","08807","908/526-3821","US","NE","-74.579047","40.562588","shop.256@meineke.net","Closed","","http://www.meineke.com/Center/256.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(On the corner of Finderne Avenue and Main Street across from Burger King)","","04/05/1982","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","","","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","257","661 Park Avenue","WORCESTER","MA","01603-2034","508/791-3552","US","NE","-71.83552","42.245131","shop.257@meineke.net","Open","AMEL YOUNIS","http://www.meineke.com/Center/257.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(Webster Square at Main)","2","08/18/1982","1","0","1","1","1","0","1","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","508/556-1312","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","258","1165 East Main Street","Riverhead","NY","11901","631/369-0150","US","NE","-72.6490874","40.9289125","shop.258@meineke.net","Open","Richard Roberts","http://www.meineke.com/Center/258.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(1/2 Block east of Traffic Circle)","4","12/08/1983","1","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0","1","1","0","0","1","1","0","0","1","1","0","0","0","1","","631/488-1351","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","259","1032 East Ogden Avenue","NAPERVILLE","IL","60563-2839","630/355-0376","US","NC","-88.12928","41.791104","shop.259@meineke.net","Open","PRADIP ZALA","http://www.meineke.com/Center/259.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(1/2 Mile west of Naperville Road)","3","05/03/1982","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","630/318-6728","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","260","491 CENTRAL AVE**","ALBANY","NY","12206","518/438-1181","US","NE","","","shop.260@meineke.net","Closed","","http://www.meineke.com/Center/260.aspx","","","","","","","(Between Partridge and Manning Boulevard)","","01/06/1982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","261","9740 Southwest Hwy.","OAK LAWN","IL","60453-2355","708/423-4502","US","NC","-87.7741849","41.714795","shop.261@meineke.net","Open","RICHARD URSO","http://www.meineke.com/Center/261.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(3 Blocks south of 95th Street)","3","12/04/1987","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","708/695-4545","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","262","411 Belt Line Road","COLLINSVILLE","IL","62234-4407","618/344-1288","US","NC","-89.9747336","38.6909947","shop.262@meineke.net","Open","DIRK SCHAUMLEFFEL","http://www.meineke.com/Center/262.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(Just east of Lakeside Plaza)","3","01/04/1982","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","618/589-2835","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","263","1634 Northampton Street","Easton","PA","18042-3161","610/253-3251","US","NE","-75.235168934","40.689754084","shop.263@meineke.net","Open","STEPHEN PAPASSO","http://www.meineke.com/Center/263.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(At South 17th Street)","2","02/03/1982","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","1","","484/548-2089","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","264","2701 Washington Avenue","ALTON","IL","62002-5469","618/465-2411","US","NC","-90.150149","38.914731","shop.264@meineke.net","Open","MARK VIETH","http://www.meineke.com/Center/264.aspx","8:00 AM","6:00 PM","8:00 AM","6:00 PM","NotOpen","NotOpen","(At Homer Adams Parkway)","3","12/01/1982","1","1","1","1","1","0","1","1","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","","618/208-4842","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","265","811A West Higgins Road","SCHAUMBURG","IL","60195-3201","847/843-7370","US","NC","-88.10002","42.049414","shop.265@meineke.net","Open","TARIQ CHOWDHURY","http://www.meineke.com/Center/265.aspx","8:00 AM","6:00 PM","8:00 AM","4:00 PM","NotOpen","NotOpen","(Parking lot of Shop-N-Save, next to Enterprise Rent-A-Car, NW of Golf Road & 1/4 block west of Salem)","3","10/26/1983","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","815/313-4407","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","266","311 South Larkin","JOLIET","IL","60436-1249","815/741-2028","US","NC","-88.1250983","41.516748","shop.266@meineke.net","Open","Reiad Kizawi","http://www.meineke.com/Center/266.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(1/2 Block north of I-80)","2","04/15/1982","0","1","1","1","1","0","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","1","","815/768-4750","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","267","6350-C North Sheridan Blvd.","ARVADA","CO","80003-6602","303/427-3900","US","W","-105.052061","39.811279","shop.267@meineke.net","Open","MICHAEL HYNDS","http://www.meineke.com/Center/267.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(64th and Sheridan Boulevard at King Soopers)","3","09/18/1984","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","720/613-4319","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
"1","268","5344 South Archer Avenue","CHICAGO","IL","60632-4950","773/585-0530","US","NC","","","shop.268@meineke.net","Closed","","http://www.meineke.com/Center/268.aspx","","","","","","","(1/2 Block East of Cicero)","","10/17/1983","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","269","7784 Montgomery Road","KENWOOD","OH","45236-4202","513/791-4733","US","NC","-84.382155","39.198","shop.269@meineke.net","Open","Chris Early","http://www.meineke.com/Center/269.aspx","7:30 AM","6:00 PM","8:00 AM","4:00 PM","9:00 AM","4:00 PM","(1/2 Block south of Kenwood Mall)","3","07/26/1983","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","513/815-5497","1","0","0","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","0","0","0"
"1","272","3635 SE 82nd Ave","PORTLAND","OR","97266","503/254-6539","US","W","-122.578839","45.495922","shop.272@meineke.net","Open","Keith Frost","http://www.meineke.com/Center/272.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","NotOpen","NotOpen","(3 Blocks south of Powell)","3","11/16/1981","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","503/673-9959","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","273","13901 CICERO AVE","MIDLOTHIAN","IL","60445-1828","708/388-9353","US","NC","","","shop.273@meineke.net","Closed","","http://www.meineke.com/Center/273.aspx","","","","","","","(4 Blocks South of 135th Street)","","05/03/1982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","274","9881 Fairfax Boulevard","FAIRFAX","VA","22030-1738","703/352-5990","US","SA","-77.285938","38.863136","shop.274@meineke.net","Open","CHRIS SCHMITZ","http://www.meineke.com/Center/274.aspx","7:30 AM","6:00 PM","7:30 AM","4:00 PM","NotOpen","NotOpen","(1/2 Mile west of Fairfax Circle)","5","09/26/1985","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","","571/482-4178","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
"1","275","2607 East Platte Avenue","COLORADO SPRINGS","CO","80909-5124","719/635-4344","US","W","-104.778578","38.839276","shop.275@meineke.net","Closed","Lachner Dale","http://www.meineke.com/Center/275.aspx","7:30 AM","6:00 PM","7:30 AM","5:00 PM","NotOpen","Call","(2 Blocks west of Circle Drive)","","03/21/1983","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","","","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","276","6435 N HARLEM AVE","CHICAGO","IL","60631-1417","Unable to secure phones","US","NC","","","shop.276@meineke.net","Closed","","http://www.meineke.com/Center/276.aspx","","","","","","","(At Devon, 1 Mile North of Kennedy Expressway)","","09/30/1983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","277","1825 S REYNOLDS RD","TOLEDO","OH","43614-1421","419/389-1904","US","NC","","","shop.277@meineke.net","Closed","","http://www.meineke.com/Center/277.aspx","","","","","","","(Just North of Southwyck Mall)","","12/10/1982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","278","3190 Bladensburg Road Northeast","WASHINGTON","DC","20018-2204","202/269-4043","US","SA","-76.959317","38.929934","shop.278@meineke.net","Closed","","http://www.meineke.com/Center/278.aspx","7:30 AM","6:00 PM","7:30 AM","6:00 PM","","","(Between South Dakota & Eastern Avenues, near Fort Lincoln)","","04/24/1982","0","1","1","1","0","0","1","0","1","1","0","0","0","0","1","0","1","1","1","1","0","1","1","0","1","1","0","1","1","1","","","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","279","14935 Manchester Road","BALLWIN","MO","63011-4624","636/394-9023","US","NC","-90.544773","38.5932605","shop.279@meineke.net","Open","DAVID WIRTHLIN","http://www.meineke.com/Center/279.aspx","7:30 AM","6:00 PM","7:30 AM","5:00 PM","NotOpen","NotOpen","(1 Block east of Target in Ballwin)","5","11/30/1983","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","","877/605-2725","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0"
